t=3.51s
ASSEMBLY ID                                                    ACT         FR
cortex:GRANULE_CELLS:381                                    0.6551     5.0007
cortex:GRANULE_CELLS:382                                    0.6549     4.9990
cortex:GRANULE_CELLS:383                                    0.6552     5.0016
cortex:GRANULE_CELLS:384                                    0.6550     4.9998
cortex:GRANULE_CELLS:385                                    0.6551     5.0009
cortex:GRANULE_CELLS:386                                    0.6550     4.9996
cortex:GRANULE_CELLS:387                                    0.6549     4.9996
cortex:GRANULE_CELLS:388                                    0.6552     5.0014
cortex:GRANULE_CELLS:389                                    0.6549     4.9996
cortex:GRANULE_CELLS:39                                     0.6551     5.0011
cortex:GRANULE_CELLS:390                                    0.6549     4.9991
cortex:GRANULE_CELLS:391                                    0.6548     4.9983
cortex:GRANULE_CELLS:392                                    0.6551     5.0006
cortex:GRANULE_CELLS:393                                    0.6552     5.0016
cortex:GRANULE_CELLS:394                                    0.6553     5.0026
cortex:GRANULE_CELLS:395                                    0.6549     4.9992
cortex:GRANULE_CELLS:396                                    0.6551     5.0007
cortex:GRANULE_CELLS:397                                    0.6551     5.0006
cortex:GRANULE_CELLS:398                                    0.6551     5.0006
cortex:GRANULE_CELLS:399                                    0.6551     5.0005
cortex:GRANULE_CELLS:4                                      0.6553     5.0024
cortex:GRANULE_CELLS:40                                     0.6549     4.9990
cortex:GRANULE_CELLS:41                                     0.6550     5.0002
cortex:GRANULE_CELLS:42                                     0.6551     5.0011
cortex:GRANULE_CELLS:43                                     0.6550     5.0003
cortex:GRANULE_CELLS:44                                     0.6551     5.0005
cortex:GRANULE_CELLS:45                                     0.6551     5.0010
cortex:GRANULE_CELLS:46                                     0.6549     4.9995
cortex:GRANULE_CELLS:47                                     0.6551     5.0009
cortex:GRANULE_CELLS:48                                     0.6550     5.0003
cortex:GRANULE_CELLS:49                                     0.6549     4.9995
cortex:GRANULE_CELLS:5                                      0.6549     4.9989
cortex:GRANULE_CELLS:50                                     0.6550     4.9999
cortex:GRANULE_CELLS:51                                     0.6550     4.9998
cortex:GRANULE_CELLS:52                                     0.6548     4.9981
cortex:GRANULE_CELLS:53                                     0.6550     5.0004
cortex:GRANULE_CELLS:54                                     0.6551     5.0005
cortex:GRANULE_CELLS:55                                     0.6552     5.0014
cortex:GRANULE_CELLS:56                                     0.6548     4.9986
cortex:GRANULE_CELLS:57                                     0.6550     5.0000
cortex:GRANULE_CELLS:58                                     0.6552     5.0016
cortex:GRANULE_CELLS:59                                     0.6550     5.0002
cortex:GRANULE_CELLS:6                                      0.6551     5.0007
cortex:GRANULE_CELLS:60                                     0.6551     5.0006
cortex:GRANULE_CELLS:61                                     0.6553     5.0023
cortex:GRANULE_CELLS:62                                     0.6548     4.9981
cortex:GRANULE_CELLS:63                                     0.6553     5.0024
cortex:GRANULE_CELLS:64                                     0.6551     5.0010
cortex:GRANULE_CELLS:65                                     0.6549     4.9995
cortex:GRANULE_CELLS:66                                     0.6550     4.9998
cortex:GRANULE_CELLS:67                                     0.6553     5.0021
cortex:GRANULE_CELLS:68                                     0.6549     4.9996
cortex:GRANULE_CELLS:69                                     0.6552     5.0019
cortex:GRANULE_CELLS:7                                      0.6550     4.9998
cortex:GRANULE_CELLS:70                                     0.6549     4.9989
cortex:GRANULE_CELLS:71                                     0.6550     5.0000
cortex:GRANULE_CELLS:72                                     0.6551     5.0005
cortex:GRANULE_CELLS:73                                     0.6549     4.9989
cortex:GRANULE_CELLS:74                                     0.6549     4.9990
cortex:GRANULE_CELLS:75                                     0.6551     5.0006
cortex:GRANULE_CELLS:76                                     0.6548     4.9985
cortex:GRANULE_CELLS:77                                     0.6550     5.0000
cortex:GRANULE_CELLS:78                                     0.6552     5.0015
cortex:GRANULE_CELLS:79                                     0.6552     5.0017
cortex:GRANULE_CELLS:8                                      0.6547     4.9975
cortex:GRANULE_CELLS:80                                     0.6550     4.9997
cortex:GRANULE_CELLS:81                                     0.6549     4.9995
cortex:GRANULE_CELLS:82                                     0.6549     4.9991
cortex:GRANULE_CELLS:83                                     0.6552     5.0016
cortex:GRANULE_CELLS:84                                     0.6549     4.9989
cortex:GRANULE_CELLS:85                                     0.6552     5.0019
cortex:GRANULE_CELLS:86                                     0.6550     4.9998
cortex:GRANULE_CELLS:87                                     0.6551     5.0004
cortex:GRANULE_CELLS:88                                     0.6550     5.0003
cortex:GRANULE_CELLS:89                                     0.6549     4.9992
cortex:GRANULE_CELLS:9                                      0.6550     4.9999
cortex:GRANULE_CELLS:90                                     0.6551     5.0008
cortex:GRANULE_CELLS:91                                     0.6551     5.0008
cortex:GRANULE_CELLS:92                                     0.6545     4.9957
cortex:GRANULE_CELLS:93                                     0.6551     5.0010
cortex:GRANULE_CELLS:94                                     0.6551     5.0005
cortex:GRANULE_CELLS:95                                     0.6550     4.9998
cortex:GRANULE_CELLS:96                                     0.6547     4.9980
cortex:GRANULE_CELLS:97                                     0.6555     5.0037
cortex:GRANULE_CELLS:98                                     0.6550     4.9998
cortex:GRANULE_CELLS:99                                     0.6553     5.0020
cortex:INTERNEURONS:0                                       1.2801    10.0007
cortex:INTERNEURONS:1                                       1.2798     9.9982
cortex:INTERNEURONS:10                                      1.2798     9.9984
cortex:INTERNEURONS:11                                      1.2800    10.0002
cortex:INTERNEURONS:12                                      1.2801    10.0011
cortex:INTERNEURONS:13                                      1.2799     9.9994
cortex:INTERNEURONS:14                                      1.2801    10.0007
cortex:INTERNEURONS:15                                      1.2800    10.0004
cortex:INTERNEURONS:16                                      1.2802    10.0016
cortex:INTERNEURONS:17                                      1.2799     9.9994
cortex:INTERNEURONS:18                                      1.2802    10.0014
cortex:INTERNEURONS:19                                      1.2798     9.9983
cortex:INTERNEURONS:2                                       1.2799     9.9990
cortex:INTERNEURONS:20                                      1.2799     9.9988
cortex:INTERNEURONS:21                                      1.2800     9.9998
cortex:INTERNEURONS:22                                      1.2800    10.0001
cortex:INTERNEURONS:23                                      1.2801    10.0008
cortex:INTERNEURONS:24                                      1.2797     9.9979
cortex:INTERNEURONS:25                                      1.2797     9.9976
cortex:INTERNEURONS:26                                      1.2800    10.0000
cortex:INTERNEURONS:27                                      1.2798     9.9986
cortex:INTERNEURONS:28                                      1.2800     9.9997
cortex:INTERNEURONS:29                                      1.2804    10.0032
cortex:INTERNEURONS:3                                       1.2800    10.0004
